Condition	Selection	region	mean_tail_length	median_tail_length
Red1WFtoAA-FTP_RNAIP	IP	II:2138894-2139081	29.6333333333333	29.76
Red1WFtoAA-FTP_RNAIP	IP	II:2139541-2139649	28.4086666666667	29.76
Red1WFtoAA-FTP_RNAIP	IP	II:2139902-2140016	33.1541666666667	30.145
Red1WFtoAA-FTP_RNAIP	IP	II:2143252-2143525	27.1663333333333	23.025
Red1WFtoAA-FTP_RNAIP	IP	II:2144273-2144489	36.77	36.77
Red1WFtoAA-FTP_RNAIP	IP	II:2146195-2147518	23.932	22.71
Red1WFtoAA-FTP_RNAIP	IP	II:2147775-2148223	29.5109090909091	30.36
Red1WFtoAA-FTP_RNAIP	IP	II:2147796-2148165	29.4342857142857	29.6
Red1WFtoAA-FTP_RNAIP	IP	II:2148451-2148913	30.6735	31.305
Red1WFtoAA-FTP_RNAIP	IP	II:215356-215605	31.7284210526316	30.32
Red1WFtoAA-FTP_RNAIP	IP	II:216035-216362	27.8745833333333	25.725
Red1WFtoAA-FTP_RNAIP	IP	II:2161388-2161511	55.62	55.62
Red1WFtoAA-FTP_RNAIP	IP	II:2161512-2162256	46.3859130434783	37.38
Red1WFtoAA-FTP_RNAIP	IP	II:2161698-2162387	46.089224137931	37.14
Red1WFtoAA-FTP_RNAIP	IP	II:2162355-2162577	45.9856637168142	37.38
Red1WFtoAA-FTP_RNAIP	IP	II:2163105-2163363	42.62	42.62
Red1WFtoAA-FTP_RNAIP	IP	II:2164129-2164454	16.19	16.19
Red1WFtoAA-FTP_RNAIP	IP	II:2164780-2164920	16.4425	16.695
Red1WFtoAA-FTP_RNAIP	IP	II:2164999-2165202	16.4425	16.695
Red1WFtoAA-FTP_RNAIP	IP	II:2176839-2177225	45.4625	38.19
Red1WFtoAA-FTP_RNAIP	IP	II:2178108-2178532	28.74	27.55
Red1WFtoAA-FTP_RNAIP	IP	II:2178585-2179180	28.8575	27.55
Red1WFtoAA-FTP_RNAIP	IP	II:2179382-2179662	26.8498	26.38
Red1WFtoAA-FTP_RNAIP	IP	II:2179820-2180116	27.1473170731707	26.14
Red1WFtoAA-FTP_RNAIP	IP	II:2181482-2183272	24.5971428571429	20.815
Red1WFtoAA-FTP_RNAIP	IP	II:2183442-2184098	17.95	17.95
Red1WFtoAA-FTP_RNAIP	IP	II:218380-218624	53.8241666666667	45.035
Red1WFtoAA-FTP_RNAIP	IP	II:2184066-2184214	11.66	11.66
Red1WFtoAA-FTP_RNAIP	IP	II:2184165-2184547	11.66	11.66
Red1WFtoAA-FTP_RNAIP	IP	II:2194289-2194528	23.7425	21.575
Red1WFtoAA-FTP_RNAIP	IP	II:2201236-2201898	32.2685225200708	30.79
Red1WFtoAA-FTP_RNAIP	IP	II:2204900-2205133	44.51	44.51
Red1WFtoAA-FTP_RNAIP	IP	II:2209417-2209619	37.9832142857143	37.575
Red1WFtoAA-FTP_RNAIP	IP	II:2210536-2210811	33.2379245283019	32.69
Red1WFtoAA-FTP_RNAIP	IP	II:2211786-2213621	33.4036363636364	24.16
Red1WFtoAA-FTP_RNAIP	IP	II:2218310-2218452	34.8371428571429	35.74
Red1WFtoAA-FTP_RNAIP	IP	II:2221922-2222693	26.387	23.435
Red1WFtoAA-FTP_RNAIP	IP	II:2222842-2223091	32.9775	20.94
Red1WFtoAA-FTP_RNAIP	IP	II:2224150-2224577	35.9522222222222	35.58
Red1WFtoAA-FTP_RNAIP	IP	II:2231580-2232040	34.8164285714286	33.235
Red1WFtoAA-FTP_RNAIP	IP	II:2231969-2232486	21.6645454545455	20.23
Red1WFtoAA-FTP_RNAIP	IP	II:2232785-2233898	23.3106666666667	20.23
Red1WFtoAA-FTP_RNAIP	IP	II:2234911-2235197	26.03	29.76
Red1WFtoAA-FTP_RNAIP	IP	II:2236715-2237053	31.8771428571429	27.65
Red1WFtoAA-FTP_RNAIP	IP	II:2239249-2239361	32.2277777777778	32.34
Red1WFtoAA-FTP_RNAIP	IP	II:2245354-2245655	21.25	16.04
Red1WFtoAA-FTP_RNAIP	IP	II:2264150-2264703	32.8636363636364	31.66
Red1WFtoAA-FTP_RNAIP	IP	II:2265795-2266578	36.2793949044586	35.045
Red1WFtoAA-FTP_RNAIP	IP	II:2270842-2271212	31.6691304347826	26.33
Red1WFtoAA-FTP_RNAIP	IP	II:227392-227717	29.388125	21.35
Red1WFtoAA-FTP_RNAIP	IP	II:2274302-2274609	25.27	23.765
Red1WFtoAA-FTP_RNAIP	IP	II:227771-228061	24.1025	23.71
Red1WFtoAA-FTP_RNAIP	IP	II:2279408-2279623	29.48	30.55
Red1WFtoAA-FTP_RNAIP	IP	II:2282551-2282832	54.4016666666667	36.005
Red1WFtoAA-FTP_RNAIP	IP	II:2283934-2284071	35.265	34.16
Red1WFtoAA-FTP_RNAIP	IP	II:2284413-2284524	28.2636363636364	26.6
Red1WFtoAA-FTP_RNAIP	IP	II:2287188-2287449	28.1061538461538	24.07
Red1WFtoAA-FTP_RNAIP	IP	II:2288779-2289220	28.3864285714286	28.905
Red1WFtoAA-FTP_RNAIP	IP	II:2289671-2290258	30.5161538461538	30.745
Red1WFtoAA-FTP_RNAIP	IP	II:2291653-2293242	28.06875	26.46
Red1WFtoAA-FTP_RNAIP	IP	II:2293776-2293876	31.2206896551724	29.69
Red1WFtoAA-FTP_RNAIP	IP	II:230333-230614	25.820824742268	21.85
Red1WFtoAA-FTP_RNAIP	IP	II:230680-231496	25.5139130434783	22.31
Red1WFtoAA-FTP_RNAIP	IP	II:2307687-2307930	26.3569565217391	23.44
Red1WFtoAA-FTP_RNAIP	IP	II:2308144-2308493	26.818275862069	23.44
Red1WFtoAA-FTP_RNAIP	IP	II:2308789-2309124	25.6564583333333	23.42
Red1WFtoAA-FTP_RNAIP	IP	II:2309474-2309622	25.5613636363636	22.34
Red1WFtoAA-FTP_RNAIP	IP	II:231567-231736	25.1854098360656	21.79
Red1WFtoAA-FTP_RNAIP	IP	II:2323187-2323725	24.2266666666667	21.19
Red1WFtoAA-FTP_RNAIP	IP	II:2325119-2325233	30.1897674418605	27.8
Red1WFtoAA-FTP_RNAIP	IP	II:2328520-2329421	35.3962068965517	36.09
Red1WFtoAA-FTP_RNAIP	IP	II:2329913-2330032	33.452	31.69
Red1WFtoAA-FTP_RNAIP	IP	II:2330282-2331041	33.3616666666667	32.3
Red1WFtoAA-FTP_RNAIP	IP	II:2332963-2333135	28.535	28.535
Red1WFtoAA-FTP_RNAIP	IP	II:2340850-2340995	43.23	37.8
Red1WFtoAA-FTP_RNAIP	IP	II:2358540-2358729	44.685	44.685
Red1WFtoAA-FTP_RNAIP	IP	II:2359535-2359731	41.51	40.69
Red1WFtoAA-FTP_RNAIP	IP	II:2359694-2359844	41.51	40.69
Red1WFtoAA-FTP_RNAIP	IP	II:2360338-2361148	33.24	34.74
Red1WFtoAA-FTP_RNAIP	IP	II:2371244-2371350	26.28125	23.785
Red1WFtoAA-FTP_RNAIP	IP	II:2379600-2380126	37.3786363636364	33.41
Red1WFtoAA-FTP_RNAIP	IP	II:2379790-2379936	38.1471794871795	31.52
Red1WFtoAA-FTP_RNAIP	IP	II:2382776-2383027	32.16	32.16
Red1WFtoAA-FTP_RNAIP	IP	II:2385008-2385587	27.097	22.015
Red1WFtoAA-FTP_RNAIP	IP	II:2386597-2386794	26.292	20.73
Red1WFtoAA-FTP_RNAIP	IP	II:2389713-2389839	26.7316666666667	24.835
Red1WFtoAA-FTP_RNAIP	IP	II:2389915-2390059	26.71875	24.835
Red1WFtoAA-FTP_RNAIP	IP	II:2394057-2394412	32.81	28.49
Red1WFtoAA-FTP_RNAIP	IP	II:2396598-2396854	19.8	19.8
Red1WFtoAA-FTP_RNAIP	IP	II:2399317-2399420	31.34	31.34
Red1WFtoAA-FTP_RNAIP	IP	II:2402586-2402726	39.7433333333333	41.47
Red1WFtoAA-FTP_RNAIP	IP	II:2405059-2405376	30.6192682926829	26.56
Red1WFtoAA-FTP_RNAIP	IP	II:2405622-2405752	27.230297029703	23.53
Red1WFtoAA-FTP_RNAIP	IP	II:2409527-2409758	7.44	7.44
Red1WFtoAA-FTP_RNAIP	IP	II:2409963-2410106	7.44	7.44
Red1WFtoAA-FTP_RNAIP	IP	II:2416300-2416474	41.5235446685879	40.93
Red1WFtoAA-FTP_RNAIP	IP	II:2416417-2416678	41.1471671671672	40.07
Red1WFtoAA-FTP_RNAIP	IP	II:2418795-2419052	34.4159090909091	33.1
Red1WFtoAA-FTP_RNAIP	IP	II:2419432-2419532	32.7813333333333	32.54
Red1WFtoAA-FTP_RNAIP	IP	II:2439964-2440116	17.09	17.09
Red1WFtoAA-FTP_RNAIP	IP	II:2443401-2443550	23.51	23.51
Red1WFtoAA-FTP_RNAIP	IP	II:2444419-2444772	19.6866666666667	19.27
Red1WFtoAA-FTP_RNAIP	IP	II:2447688-2448036	37.8431313131313	35.32
Red1WFtoAA-FTP_RNAIP	IP	II:2450506-2450710	26.44	26.44
Red1WFtoAA-FTP_RNAIP	IP	II:246298-246427	29.648125	28.085
Red1WFtoAA-FTP_RNAIP	IP	II:2463607-2463756	24.0607843137255	22.6
Red1WFtoAA-FTP_RNAIP	IP	II:2464140-2464251	24.565593220339	22.92
Red1WFtoAA-FTP_RNAIP	IP	II:2490048-2490222	25.85	27.93
Red1WFtoAA-FTP_RNAIP	IP	II:249066-250111	20.78	18.82
Red1WFtoAA-FTP_RNAIP	IP	II:2490841-2490970	24.3466666666667	23.08
Red1WFtoAA-FTP_RNAIP	IP	II:2495319-2495572	30.906	28.12
Red1WFtoAA-FTP_RNAIP	IP	II:250423-250931	19.728	18.82
Red1WFtoAA-FTP_RNAIP	IP	II:2505011-2505269	36.355	32.115
Red1WFtoAA-FTP_RNAIP	IP	II:2508411-2509318	29.2	27.82
Red1WFtoAA-FTP_RNAIP	IP	II:251104-251318	18.3733333333333	18.82
Red1WFtoAA-FTP_RNAIP	IP	II:2511818-2511944	17.7233333333333	15.29
Red1WFtoAA-FTP_RNAIP	IP	II:251415-251763	18.3733333333333	18.82
Red1WFtoAA-FTP_RNAIP	IP	II:2515768-2515945	30.0833333333333	28.35
Red1WFtoAA-FTP_RNAIP	IP	II:2516238-2516388	26.065	26.065
Red1WFtoAA-FTP_RNAIP	IP	II:2517689-2517997	22.28	22.28
Red1WFtoAA-FTP_RNAIP	IP	II:2518107-2518425	29.435	26.2
Red1WFtoAA-FTP_RNAIP	IP	II:2519077-2519247	29.068	37.24
Red1WFtoAA-FTP_RNAIP	IP	II:2522625-2522792	29.65625	30.17
Red1WFtoAA-FTP_RNAIP	IP	II:2526794-2527547	36.466	25.5
Red1WFtoAA-FTP_RNAIP	IP	II:2527570-2527851	49.2750561797753	45.6
Red1WFtoAA-FTP_RNAIP	IP	II:2528896-2529204	74.774	46.34
Red1WFtoAA-FTP_RNAIP	IP	II:2529708-2530172	31.0788888888889	32.35
Red1WFtoAA-FTP_RNAIP	IP	II:2536162-2538219	16.2333333333333	16.09
Red1WFtoAA-FTP_RNAIP	IP	II:2544648-2544850	21.25	21.25
Red1WFtoAA-FTP_RNAIP	IP	II:2547841-2548038	25.0053846153846	26.52
Red1WFtoAA-FTP_RNAIP	IP	II:2559148-2559752	33.89	33.89
Red1WFtoAA-FTP_RNAIP	IP	II:2560980-2561457	10.6	10.6
Red1WFtoAA-FTP_RNAIP	IP	II:2565269-2565537	22.398	19.43
Red1WFtoAA-FTP_RNAIP	IP	II:2566968-2567075	24.6416666666667	25.9
Red1WFtoAA-FTP_RNAIP	IP	II:2568737-2570962	31.83	33.71
Red1WFtoAA-FTP_RNAIP	IP	II:2575108-2575280	29.3191304347826	28.24
Red1WFtoAA-FTP_RNAIP	IP	II:2577809-2579046	28.6526315789474	31.15
Red1WFtoAA-FTP_RNAIP	IP	II:2577910-2578014	28.121	32.05
Red1WFtoAA-FTP_RNAIP	IP	II:2583480-2583600	37.55	37.55
Red1WFtoAA-FTP_RNAIP	IP	II:2584814-2585116	39.4885	36.665
Red1WFtoAA-FTP_RNAIP	IP	II:2585295-2585504	18.415	18.415
Red1WFtoAA-FTP_RNAIP	IP	II:2586428-2586694	24.7125409836066	20.48
Red1WFtoAA-FTP_RNAIP	IP	II:2586839-2586959	24.4146715328467	20.17
Red1WFtoAA-FTP_RNAIP	IP	II:259705-259804	25.2669811320755	22.73
Red1WFtoAA-FTP_RNAIP	IP	II:2602434-2602575	19.0633333333333	15.89
Red1WFtoAA-FTP_RNAIP	IP	II:2604327-2604569	36.457	33.49
Red1WFtoAA-FTP_RNAIP	IP	II:2610937-2611081	38.135	38.135
Red1WFtoAA-FTP_RNAIP	IP	II:2618423-2618534	31.005	31.005
Red1WFtoAA-FTP_RNAIP	IP	II:2621153-2621336	36.93	36.93
Red1WFtoAA-FTP_RNAIP	IP	II:262269-262822	30.7819047619048	28.85
Red1WFtoAA-FTP_RNAIP	IP	II:262884-263520	31.9051515151515	28.99
Red1WFtoAA-FTP_RNAIP	IP	II:2630782-2630885	30.43	30.43
Red1WFtoAA-FTP_RNAIP	IP	II:263604-263817	30.09375	28.39
Red1WFtoAA-FTP_RNAIP	IP	II:2638069-2639545	26	23.62
Red1WFtoAA-FTP_RNAIP	IP	II:2653051-2653474	13.555	13.555
Red1WFtoAA-FTP_RNAIP	IP	II:2663961-2664074	41.8	42.26
Red1WFtoAA-FTP_RNAIP	IP	II:2677709-2677856	31.63	31.63
Red1WFtoAA-FTP_RNAIP	IP	II:267860-267967	29.2275	26.205
Red1WFtoAA-FTP_RNAIP	IP	II:2678872-2679130	38.4851724137931	37.15
Red1WFtoAA-FTP_RNAIP	IP	II:2679096-2679217	35.2892307692308	25.77
Red1WFtoAA-FTP_RNAIP	IP	II:2679356-2679610	28.6133333333333	25.77
Red1WFtoAA-FTP_RNAIP	IP	II:2679679-2679830	27.882	25.58
Red1WFtoAA-FTP_RNAIP	IP	II:2680094-2680219	22.948125	20.92
Red1WFtoAA-FTP_RNAIP	IP	II:2680214-2681074	24.286875	22.965
Red1WFtoAA-FTP_RNAIP	IP	II:2681137-2681486	24.366	25.46
Red1WFtoAA-FTP_RNAIP	IP	II:2684971-2686354	44.4177981651376	42.46
Red1WFtoAA-FTP_RNAIP	IP	II:2686519-2686749	30.5276470588235	30.35
Red1WFtoAA-FTP_RNAIP	IP	II:2687737-2687892	33.127	34.755
Red1WFtoAA-FTP_RNAIP	IP	II:268805-269638	29.42	26.28
Red1WFtoAA-FTP_RNAIP	IP	II:2709820-2710144	31.1241666666667	25.98
Red1WFtoAA-FTP_RNAIP	IP	II:2710293-2711227	41.2225	25.98
Red1WFtoAA-FTP_RNAIP	IP	II:2711401-2711559	28.3	28.3
Red1WFtoAA-FTP_RNAIP	IP	II:2715193-2715359	39.91	39.91
Red1WFtoAA-FTP_RNAIP	IP	II:2715593-2716407	39.91	39.91
Red1WFtoAA-FTP_RNAIP	IP	II:2720565-2720758	43.4097169811321	41.51
Red1WFtoAA-FTP_RNAIP	IP	II:2728269-2729023	39.246	41.16
Red1WFtoAA-FTP_RNAIP	IP	II:2735476-2735730	33.36	32.44
Red1WFtoAA-FTP_RNAIP	IP	II:2735970-2736313	37.608	42.44
Red1WFtoAA-FTP_RNAIP	IP	II:2737223-2737643	37.2566666666667	38.48
Red1WFtoAA-FTP_RNAIP	IP	II:2738387-2738661	41.66	41.66
Red1WFtoAA-FTP_RNAIP	IP	II:2745914-2746054	12.52	12.52
Red1WFtoAA-FTP_RNAIP	IP	II:2748218-2748530	22.2366666666667	18.88
Red1WFtoAA-FTP_RNAIP	IP	II:2749597-2749701	22.9325	23.355
Red1WFtoAA-FTP_RNAIP	IP	II:2757366-2757487	27.19	27.19
Red1WFtoAA-FTP_RNAIP	IP	II:2765162-2765299	30.43625	26.96
Red1WFtoAA-FTP_RNAIP	IP	II:2767312-2767456	27.8266666666667	28.575
Red1WFtoAA-FTP_RNAIP	IP	II:2767943-2768092	36.174	38.35
Red1WFtoAA-FTP_RNAIP	IP	II:2769371-2769534	32.65	32.65
Red1WFtoAA-FTP_RNAIP	IP	II:2770374-2770499	25.51	25.51
Red1WFtoAA-FTP_RNAIP	IP	II:2770960-2771079	25.51	25.51
Red1WFtoAA-FTP_RNAIP	IP	II:2771282-2771567	18.37	18.37
Red1WFtoAA-FTP_RNAIP	IP	II:2772923-2773260	34.52	34.52
Red1WFtoAA-FTP_RNAIP	IP	II:277416-277544	29.83	29.83
Red1WFtoAA-FTP_RNAIP	IP	II:2776322-2776812	28.7940625	28.765
Red1WFtoAA-FTP_RNAIP	IP	II:2779048-2779219	31.2425714285714	27.98
Red1WFtoAA-FTP_RNAIP	IP	II:2779653-2779776	32.9361290322581	28.1
Red1WFtoAA-FTP_RNAIP	IP	II:2783802-2783936	40.08	30.36
Red1WFtoAA-FTP_RNAIP	IP	II:2785655-2785831	35.4533333333333	33.195
Red1WFtoAA-FTP_RNAIP	IP	II:278777-279002	30.9	30.9
Red1WFtoAA-FTP_RNAIP	IP	II:2788224-2788374	22.06	22.06
Red1WFtoAA-FTP_RNAIP	IP	II:2788539-2788846	26.469375	24.655
Red1WFtoAA-FTP_RNAIP	IP	II:2795420-2795627	30.9993333333333	24.95
Red1WFtoAA-FTP_RNAIP	IP	II:2796237-2796464	30.2833333333333	31.25
Red1WFtoAA-FTP_RNAIP	IP	II:2804477-2804882	40.585	40.585
Red1WFtoAA-FTP_RNAIP	IP	II:2807608-2807872	22.6572335495829	21.92
Red1WFtoAA-FTP_RNAIP	IP	II:2807614-2808875	23.0324317386231	21.64
Red1WFtoAA-FTP_RNAIP	IP	II:2810950-2811071	31.49	30.165
Red1WFtoAA-FTP_RNAIP	IP	II:2811257-2811656	32.1651428571429	31.19
Red1WFtoAA-FTP_RNAIP	IP	II:2811782-2812053	22.73	19.92
Red1WFtoAA-FTP_RNAIP	IP	II:2828156-2828427	34.0625	32.365
Red1WFtoAA-FTP_RNAIP	IP	II:2831106-2831232	23.246	19
Red1WFtoAA-FTP_RNAIP	IP	II:2834771-2834962	27.78	21.455
Red1WFtoAA-FTP_RNAIP	IP	II:2839963-2840236	46.76	36.015
Red1WFtoAA-FTP_RNAIP	IP	II:2842743-2842995	28.3383333333333	21.475
Red1WFtoAA-FTP_RNAIP	IP	II:2843252-2845594	48.472	32.45
Red1WFtoAA-FTP_RNAIP	IP	II:2856907-2857102	19.23	19.23
Red1WFtoAA-FTP_RNAIP	IP	II:2861405-2861614	34.745	34.745
Red1WFtoAA-FTP_RNAIP	IP	II:2863920-2864052	26.03	26.03
Red1WFtoAA-FTP_RNAIP	IP	II:2870778-2870917	32.566	21.4
Red1WFtoAA-FTP_RNAIP	IP	II:2874387-2874540	25.80625	19.6
Red1WFtoAA-FTP_RNAIP	IP	II:2875003-2876046	25.700303030303	23.85
Red1WFtoAA-FTP_RNAIP	IP	II:2878394-2878494	15.9466666666667	14.19
Red1WFtoAA-FTP_RNAIP	IP	II:2884485-2884724	34.2066371681416	35.12
Red1WFtoAA-FTP_RNAIP	IP	II:2894339-2894498	25.055	25.055
Red1WFtoAA-FTP_RNAIP	IP	II:2894347-2894803	25.055	25.055
Red1WFtoAA-FTP_RNAIP	IP	II:2897150-2897358	27.2491869918699	24.41
Red1WFtoAA-FTP_RNAIP	IP	II:2901355-2902043	39.7678481012658	34.09
Red1WFtoAA-FTP_RNAIP	IP	II:290756-291981	27.3340740740741	26.75
Red1WFtoAA-FTP_RNAIP	IP	II:2912139-2912396	33.6442857142857	21.87
Red1WFtoAA-FTP_RNAIP	IP	II:2912570-2912713	29.944	23.64
Red1WFtoAA-FTP_RNAIP	IP	II:2912788-2912928	29.944	23.64
Red1WFtoAA-FTP_RNAIP	IP	II:2912862-2913539	30.200625	23.64
Red1WFtoAA-FTP_RNAIP	IP	II:2919116-2919254	24.6666666666667	28.965
Red1WFtoAA-FTP_RNAIP	IP	II:2919663-2919791	26.5333333333333	29.4
Red1WFtoAA-FTP_RNAIP	IP	II:2919891-2920176	26.5333333333333	29.4
Red1WFtoAA-FTP_RNAIP	IP	II:2924079-2924232	26.74	25.55
Red1WFtoAA-FTP_RNAIP	IP	II:2928295-2928558	25.9653333333333	24.88
Red1WFtoAA-FTP_RNAIP	IP	II:2930360-2931108	31.039696969697	30.06
Red1WFtoAA-FTP_RNAIP	IP	II:2933003-2933167	28.59	27.4
Red1WFtoAA-FTP_RNAIP	IP	II:2933292-2933453	27.0939240506329	25.03
Red1WFtoAA-FTP_RNAIP	IP	II:2933551-2933709	26.950625	24.97
Red1WFtoAA-FTP_RNAIP	IP	II:2934880-2935172	29.605	29.605
Red1WFtoAA-FTP_RNAIP	IP	II:2935313-2935430	26.59125	19.215
Red1WFtoAA-FTP_RNAIP	IP	II:2946987-2947237	27.304	22.47
Red1WFtoAA-FTP_RNAIP	IP	II:2950055-2950353	37.7276470588235	35
Red1WFtoAA-FTP_RNAIP	IP	II:2954524-2954720	33.08	33.08
Red1WFtoAA-FTP_RNAIP	IP	II:2954848-2954992	33.08	33.08
Red1WFtoAA-FTP_RNAIP	IP	II:2955253-2955440	33.08	33.08
Red1WFtoAA-FTP_RNAIP	IP	II:2958649-2958815	33.09	33.02
Red1WFtoAA-FTP_RNAIP	IP	II:2961240-2961532	26.9087096774194	26.99
Red1WFtoAA-FTP_RNAIP	IP	II:296534-296705	25.956976744186	22.61
Red1WFtoAA-FTP_RNAIP	IP	II:2969200-2969645	38.9166666666667	38.52
Red1WFtoAA-FTP_RNAIP	IP	II:2971617-2971899	54.433	55.21
Red1WFtoAA-FTP_RNAIP	IP	II:2976740-2978670	35.485	35.485
Red1WFtoAA-FTP_RNAIP	IP	II:2980824-2982432	29.4744736842105	26.765
Red1WFtoAA-FTP_RNAIP	IP	II:2983395-2983690	24.9327027027027	22.77
Red1WFtoAA-FTP_RNAIP	IP	II:2988350-2988593	23.155	23.2
Red1WFtoAA-FTP_RNAIP	IP	II:2992412-2992574	25.025	25.025
Red1WFtoAA-FTP_RNAIP	IP	II:3001181-3001380	6.78	6.78
Red1WFtoAA-FTP_RNAIP	IP	II:3001591-3002591	9.76	9.76
Red1WFtoAA-FTP_RNAIP	IP	II:3002782-3003348	25.5481818181818	25.02
Red1WFtoAA-FTP_RNAIP	IP	II:3006469-3006651	11.885	11.885
Red1WFtoAA-FTP_RNAIP	IP	II:3006806-3007029	15.12	15.12
Red1WFtoAA-FTP_RNAIP	IP	II:3007188-3007315	15.12	15.12
Red1WFtoAA-FTP_RNAIP	IP	II:3007374-3007577	15.12	15.12
Red1WFtoAA-FTP_RNAIP	IP	II:3013946-3014092	44.33	44.33
Red1WFtoAA-FTP_RNAIP	IP	II:3014411-3014541	39.5925	31.015
Red1WFtoAA-FTP_RNAIP	IP	II:3021420-3021535	25.51	25.63
Red1WFtoAA-FTP_RNAIP	IP	II:3027330-3027954	34.4433333333333	25.79
Red1WFtoAA-FTP_RNAIP	IP	II:3033383-3033645	45.17	46.535
Red1WFtoAA-FTP_RNAIP	IP	II:3034561-3035693	28.9725	27.905
Red1WFtoAA-FTP_RNAIP	IP	II:3037196-3037472	27.7917857142857	21.235
Red1WFtoAA-FTP_RNAIP	IP	II:304018-304612	54.91	54.91
Red1WFtoAA-FTP_RNAIP	IP	II:3042829-3043188	39.82	39.82
Red1WFtoAA-FTP_RNAIP	IP	II:3047612-3047923	32.46125	30.385
Red1WFtoAA-FTP_RNAIP	IP	II:3053530-3055082	29.227	26.54
Red1WFtoAA-FTP_RNAIP	IP	II:3054704-3054893	33.185	27.74
Red1WFtoAA-FTP_RNAIP	IP	II:3056197-3056329	32.885	32.885
Red1WFtoAA-FTP_RNAIP	IP	II:3056583-3056904	21.84	21.2
Red1WFtoAA-FTP_RNAIP	IP	II:3056960-3057339	20.615	20.615
Red1WFtoAA-FTP_RNAIP	IP	II:3057569-3057803	20.615	20.615
Red1WFtoAA-FTP_RNAIP	IP	II:3058076-3058408	21.2	21.2
Red1WFtoAA-FTP_RNAIP	IP	II:3060331-3060833	35.5427857142857	35.235
Red1WFtoAA-FTP_RNAIP	IP	II:3060939-3061417	35.2015	34.655
Red1WFtoAA-FTP_RNAIP	IP	II:3060958-3061420	35.1496402877698	34.655
Red1WFtoAA-FTP_RNAIP	IP	II:3063036-3063222	25.8186666666667	21.83
Red1WFtoAA-FTP_RNAIP	IP	II:3065033-3065177	23.4223076923077	19.26
Red1WFtoAA-FTP_RNAIP	IP	II:3065630-3065775	33.758	34.29
Red1WFtoAA-FTP_RNAIP	IP	II:3067716-3067921	29.6611428571429	29.41
Red1WFtoAA-FTP_RNAIP	IP	II:3072570-3072923	29.7045833333333	27.98
Red1WFtoAA-FTP_RNAIP	IP	II:3075808-3075966	6.95	6.95
Red1WFtoAA-FTP_RNAIP	IP	II:3076292-3076430	6.95	6.95
Red1WFtoAA-FTP_RNAIP	IP	II:3086201-3088121	36.418	34.54
Red1WFtoAA-FTP_RNAIP	IP	II:3089794-3089909	32.035	32.035
Red1WFtoAA-FTP_RNAIP	IP	II:3090824-3091747	30.4921428571429	25.47
Red1WFtoAA-FTP_RNAIP	IP	II:3092014-3092349	22.9295238095238	21.84
Red1WFtoAA-FTP_RNAIP	IP	II:3093220-3093434	23.3486046511628	21.84
Red1WFtoAA-FTP_RNAIP	IP	II:3097045-3097166	36.964	35.23
Red1WFtoAA-FTP_RNAIP	IP	II:3101086-3101962	27.45	27.19
Red1WFtoAA-FTP_RNAIP	IP	II:3105531-3105651	33.355	31.16
Red1WFtoAA-FTP_RNAIP	IP	II:3109649-3109876	57.06	42.25
Red1WFtoAA-FTP_RNAIP	IP	II:3111066-3111287	27.9114285714286	26.61
Red1WFtoAA-FTP_RNAIP	IP	II:3111230-3111798	26.7454716981132	24.63
Red1WFtoAA-FTP_RNAIP	IP	II:3116080-3116182	27.7266666666667	29.4
Red1WFtoAA-FTP_RNAIP	IP	II:3118036-3118218	34.2043548387097	30.04
Red1WFtoAA-FTP_RNAIP	IP	II:3120845-3121208	48.1911111111111	37.87
Red1WFtoAA-FTP_RNAIP	IP	II:3122171-3122322	35.38	35.38
Red1WFtoAA-FTP_RNAIP	IP	II:312774-313106	31.026	25.61
Red1WFtoAA-FTP_RNAIP	IP	II:3127860-3128175	54.235	54.235
Red1WFtoAA-FTP_RNAIP	IP	II:3129267-3130079	26.78	26.78
Red1WFtoAA-FTP_RNAIP	IP	II:3136726-3136944	44.2314285714286	35.67
Red1WFtoAA-FTP_RNAIP	IP	II:3162130-3162448	24.914	24.53
Red1WFtoAA-FTP_RNAIP	IP	II:3171395-3171748	29.33	24.57
Red1WFtoAA-FTP_RNAIP	IP	II:3172691-3172969	27.4151428571429	26.68
Red1WFtoAA-FTP_RNAIP	IP	II:3172695-3172972	26.8638235294118	24.77
Red1WFtoAA-FTP_RNAIP	IP	II:3174651-3174996	26.254	28.545
Red1WFtoAA-FTP_RNAIP	IP	II:317993-318293	40.0963636363636	39.35
Red1WFtoAA-FTP_RNAIP	IP	II:3186757-3186875	25.6366666666667	22.49
Red1WFtoAA-FTP_RNAIP	IP	II:3191656-3191802	23.26	22.365
Red1WFtoAA-FTP_RNAIP	IP	II:320614-321445	45.325	40.74
Red1WFtoAA-FTP_RNAIP	IP	II:3206787-3208064	23.0211111111111	18.64
Red1WFtoAA-FTP_RNAIP	IP	II:3208167-3208458	13.12	13.12
Red1WFtoAA-FTP_RNAIP	IP	II:3210336-3210753	27.4	27.4
Red1WFtoAA-FTP_RNAIP	IP	II:321163-321644	34.1389655172414	30.17
Red1WFtoAA-FTP_RNAIP	IP	II:3220621-3220887	50.9642857142857	29.61
Red1WFtoAA-FTP_RNAIP	IP	II:3223257-3223366	18.405	18.405
Red1WFtoAA-FTP_RNAIP	IP	II:3229867-3230017	14.32	14.32
Red1WFtoAA-FTP_RNAIP	IP	II:3230492-3230716	14.32	14.32
